drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening_set
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,U2AF1_mut,3,58,0.6906729059796636,1.9461658537246287,1.1133486607777916,,,0.2175978978051578,0.8328171929468371,0.8316899107769657,1.2168454469396797,0.24810867212711288,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD1,37,24,0.0200625320725393,1.1446802596297312,1.1691479283327395,,,0.9393710471921923,-0.02446766870300831,1.2168207396867476,1.2238616151427233,0.9392430303163974,,,99.25641698187103,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD2,5,56,0.2821213597767325,0.8394000467714816,1.1824235652219357,,,0.6296418326940452,-0.34302351845045387,1.44043008435158,1.1978997675636207,0.5478714895604926,,,85.22445393163217,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD3,10,51,0.17805553541131677,0.9731516611469886,1.1898275151924689,,,0.5358761810474217,-0.2166758540454803,0.9282450852447984,1.2618652813961535,0.6085855171511976,,,91.28782757267965,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD5,4,57,0.08261564096968559,1.0601738970735617,1.1609127069823078,,,0.8692268730833048,-0.10073880990874606,1.0918635434564306,1.225823630669701,0.8736456102112509,,,99.25641698187103,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD6,5,56,0.4503630909758149,1.6546288911371718,1.1096352755464276,,,0.18558489053339308,0.5449936155907441,0.7316756260503897,1.2377230642099426,0.33853931816584293,,,74.83500717350212,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD7,4,57,0.7272933567949782,1.9696224737535653,1.097091754232834,,,0.11758225663867948,0.8725307195207312,0.8162079628418992,1.2168337982126791,0.16494329135784094,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD9,3,58,0.2455827541779192,0.8699313743519571,1.1690159614349986,,,0.529720749609312,-0.2990845870830414,0.667078449999431,1.2327214592476723,0.6798144397574333,,,93.41513187357388,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD10,9,52,0.00337892057026321,1.1507938718071593,1.1549149046157956,,,0.9941990749227623,-0.00412103280863651,1.5856290182500352,1.1517129963654291,0.9925641698187102,,,99.25641698187103,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD11,10,51,0.5066908533320895,1.6618256421950153,1.0547934012614832,,,0.15072965765116927,0.6070322409335318,1.1395027657600445,1.2082670898087848,0.14820623496996743,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD12,4,57,0.5046472236233748,0.5837670979501473,1.194344763061144,,,0.3354436932893125,-0.6105776651109969,1.0509191406598393,1.2178416282822593,0.3332254142822342,,,74.83500717350212,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD13,6,55,0.2716272346401732,0.8566126052948125,1.1867826228093987,,,0.37566628109541594,-0.33017001751458613,0.7592134733509366,1.249375441366585,0.5299715766434707,,,85.22445393163217,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD14,7,54,0.4854039523070891,0.6365958875321446,1.2214175680289034,,,0.16357798744622537,-0.5848216804967589,0.9190778075616736,1.232996542319899,0.23174254128033236,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD15,7,54,0.4791917844410215,0.6430645022373651,1.2205790439004491,,,0.34559139741944883,-0.577514541663084,1.4515929793766378,1.1740350277349358,0.23769841130475683,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD16,7,54,0.40324015395276486,1.586003827225558,1.0983461684390166,,,0.4689793861105096,0.48765765878654127,1.6306554965089124,1.1519843679556814,0.31957693456942166,,,74.83500717350212,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD17,4,57,0.1920604280767485,0.9356795394050736,1.1696491531344826,,,0.7977253336889489,-0.23396961372940892,1.651843153631596,1.1905288699897094,0.7117343380843724,,,93.41513187357388,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD18,6,55,0.5639520570941988,0.5429967539406539,1.2209952611389432,,,0.16776435671984408,-0.6779985071982892,0.9964013002774882,1.2195292625674914,0.19470295770284915,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD19,6,55,0.5163942829174053,0.5932626325727396,1.2155117107427158,,,0.31404807764833537,-0.6222490781699762,1.328332680361511,1.1929226119171303,0.23451815537925977,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD21,7,54,0.5133932020872044,1.701087240284544,1.0834279482276663,,,0.05305935439276671,0.6176592920568775,0.6250035021712524,1.2518260281025897,0.20625449034311316,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD22,6,55,0.04695835815942765,1.205940229401531,1.1486741547250294,,,0.7979497895542443,0.05726607467650124,0.34352707794500525,1.2704233341423663,0.913398075799567,,,99.25641698187103,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD23,4,57,0.34102233961934325,0.7670828541264427,1.1814804994698247,,,0.42445041134110223,-0.41439764534338214,0.87096351191535,1.2308887488029745,0.5122661789834573,,,85.22445393163217,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD25,4,57,0.6881648005651162,0.381542615682923,1.208535954799195,,,0.231275005772534,-0.8269933391162718,1.0997756251631228,1.2069565222050118,0.18849331266303876,,,65.12852643336713,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD27,15,46,0.2489784336236788,0.9266647696441532,1.228538007426598,,,0.3369273715821125,-0.30187323778244457,0.9493834152714492,1.2833383496998594,0.4057595969225949,,,81.15191938451899,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD28,12,49,0.14257918888800422,1.2937608208216431,1.1201548987025731,,,0.6981947564304521,0.17360592211907022,1.4067992164439564,1.1699539231223983,0.6596233107094985,,,93.41513187357388,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD29,10,51,0.04255707477855983,1.1109173680739883,1.1628146314812924,,,0.9306479812491903,-0.05189726340730405,1.7761573867315272,1.0894708436308498,0.9024834126999554,,,99.25641698187103,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD30,7,54,0.1574774685010128,1.32411009782819,1.13229535558312,,,0.5788636146777396,0.19181474224507,0.7622872547481319,1.2592898793915728,0.6964617871168719,,,93.41513187357388,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD31,4,57,0.3612447051470692,1.5643099575537556,1.1255347378258032,,,0.6900549316466085,0.4387752197279524,1.9821725081857795,1.159247363414286,0.48767104692673513,,,85.22445393163217,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD32,3,58,0.3758542092837184,0.7199287407785048,1.1767747183439703,,,0.43690156621894966,-0.4568459775654655,0.8121410024934415,1.2272347446394951,0.5280203422403245,,,85.22445393163217,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD34,19,42,0.04262730654975048,1.1900957782838602,1.138116669021249,,,0.8891748463301932,0.05197910926261117,1.4256105482868948,1.116883145944059,0.8779950091793532,,,99.25641698187103,LUAD,GDSC2
Temsirolimus,1016,MTOR,PI3K/MTOR signaling,cnaLUAD35,5,56,0.04983554697139516,1.0985133482554912,1.1592884490180064,,,0.9090079539382689,-0.06077510076251524,1.0691965532065897,1.2297286479911185,0.9153328786433363,,,99.25641698187103,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,ARID1A_mut,4,58,0.4442680003872783,5.288781895921443,4.8410633640583,,,0.4613754110746084,0.44771853186314287,1.0472621083820115,1.0056451111638989,0.3935429012148072,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,EGFR_mut,6,56,0.24522020255664023,5.093920071650769,4.845951469092188,,,0.5564399831494347,0.247968602558581,0.9204019295332351,1.0190618210067268,0.5702261555167011,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,KDR_mut,3,59,1.23866442921105,3.7161490918551854,4.928616193618672,,,0.11450732914472032,-1.2124671017634858,0.8163543128489053,0.9839751446449904,0.04059668110823506,,,52.266032226661615,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,KRAS_mut,21,41,0.26802352878099217,4.691710145870179,4.961241210629107,,,0.3171026243361887,-0.26953106475892863,0.977768414018984,1.0192673056922812,0.32190264212170305,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,MGA_mut,3,59,0.6873450828059756,5.525828724541106,4.836598585177014,,,0.35014187347212583,0.6892301393640929,0.9886389636527987,1.003225311572862,0.25009632684597066,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,NF1_mut,3,59,0.04961408298865297,4.917817669417865,4.867514401539212,,,0.9622123131318787,0.05030326787865124,1.6208762180003011,0.9863202907928592,0.9334712333373664,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,RB1_mut,3,59,0.8041306828546142,4.105719652242322,4.908807521056612,,,0.2554616464214912,-0.8030878688142912,0.8917909445203197,1.002186404086553,0.17933394269223538,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,RBM10_mut,3,59,1.1392291840003537,5.9367324428714765,4.815705175770384,,,0.17845743148594043,1.121027267101092,0.9722030342494568,0.9844276432509969,0.05899020791152045,,,52.266032226661615,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,SMARCA4_mut,13,49,0.07731299852634582,4.931871350452375,4.853519900881353,,,0.832985807002488,0.0783514495710218,1.2230879038737972,0.9538443038916241,0.8051242104475429,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,STK11_mut,11,51,0.6050151968854012,4.378708467723093,4.975902148119864,,,0.0761678667711009,-0.5971936803967726,0.9329203153076279,0.9975498817873725,0.07376069538005137,,,52.266032226661615,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,SVEP1_mut,3,59,0.3019896937323663,4.5791922949643045,4.884732640918208,,,0.196767939248038,-0.30554034595390345,0.27782179005389646,1.0277597650532253,0.611748483508372,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,TP53_mut,51,11,0.2411005736739149,4.826764654251671,5.070164121111993,,,0.42770976483767886,-0.24339946686032296,1.0353614190901363,0.8689643935608854,0.47112186157525904,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,U2AF1_mut,3,59,0.39309021531302446,5.247849879674216,4.850733102712619,,,0.6183498087823416,0.39711677696159686,1.169546617349228,1.0042995440178644,0.5091222505578602,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD1,38,24,0.07128040299884114,4.8419885030788965,4.914218315919546,,,0.7944719674276046,-0.07222981284064911,0.9363590145683286,1.1261427975050633,0.7854975685908134,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD2,5,57,0.11602572702334542,4.761847287928047,4.879430987007489,,,0.7617593769225891,-0.117583699079443,0.7656950183763825,1.02884297696033,0.8043958219463326,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD3,11,51,0.04803312819221236,4.910003775857278,4.861309042443865,,,0.8578549490151427,0.0486947334134129,0.7416699482094201,1.0598444456296787,0.8856007665015971,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD5,4,58,0.0542516190538825,4.818493640131409,4.873497036871405,,,0.9406765591410207,-0.05500339673999565,1.3438889548005373,0.9934546985829168,0.9167696689321798,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD6,5,57,0.45324143647875725,4.450731807424435,4.906721818630615,,,0.08837641776389912,-0.45599001120617993,0.4350896861123272,1.0348628773201125,0.33507443725006825,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD7,4,58,0.09004857323406187,4.784555873895377,4.875837572473891,,,0.8587727247406739,-0.09128169857851452,0.9160692100556164,1.0185729903650815,0.8623020000566826,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD9,3,59,0.5380735836093001,4.35430710446933,4.896167481112868,,,0.4339263724245912,-0.5418603766435375,0.9627480129788589,1.0085302263493665,0.366911932268314,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD10,9,53,0.3430195092103649,5.165047577866055,4.81983725468439,,,0.4864201832130798,0.3452103231816652,1.3757621471597574,0.9367199068574211,0.34519731880251053,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD11,10,52,0.06541940128074834,4.925565104739424,4.859252916378326,,,0.8279284188206398,0.0663121883610982,0.8305566742511566,1.042624993769952,0.8503735222403415,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD12,5,57,0.3645708608085467,4.531819910400725,4.899608827141465,,,0.6056521520276212,-0.3677889167407411,1.4505110088919353,0.9696094808217592,0.4374979042928887,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD13,6,56,0.07053864625647331,4.805361811410784,4.876868425546472,,,0.8531997037044736,-0.07150661413568749,0.8463609836936734,1.0275864581980425,0.8701173739261937,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD14,7,55,0.47839254659904873,4.4446549318971655,4.924076694105217,,,0.17024050117102432,-0.47942176220805255,0.7681408247490163,1.0248595588077871,0.23790903348925416,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD15,7,55,0.2631853686995516,5.105832325565069,4.839926844002031,,,0.4772758095932099,0.2659054815630375,0.8715788781995862,1.024593439740816,0.5144357879991649,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD16,7,55,0.07872555965646189,4.799159691241727,4.878957906552274,,,0.7858471482370778,-0.07979821531054743,0.6588259269887824,1.0456422762837525,0.8451337946239454,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD17,5,57,0.2870411623322486,4.60321490268232,4.893346108520274,,,0.43936855491835886,-0.2901312058379544,0.7171973881502507,1.0285329698212675,0.5406055675228478,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD18,7,55,0.03727747311877275,4.836420797141304,4.874215583983236,,,0.9440131896335888,-0.03779478684193371,1.3281451816826644,0.9727112068586933,0.92629839096162,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD19,6,56,0.8612884837585069,4.106325714502064,4.951765150215264,,,0.05058548797188252,-0.8454394357132003,0.8086809761964631,0.995830450516467,0.04947668014937517,,,52.266032226661615,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD21,7,55,0.3826487380379948,5.211551723762861,4.8264716478677645,,,0.3323501376539506,0.3850800758950959,0.9184768669267843,1.015648853092069,0.3441469384435476,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD22,7,55,0.4298641391430795,5.252954229562614,4.821202238038706,,,0.3037532926898988,0.4317519915239085,0.9726868757122584,1.007852940946562,0.28837488438465525,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD23,4,58,0.21206927194849293,5.070821867945625,4.856095090125598,,,0.7014937103926657,0.2147267778200268,0.9954811538595216,1.013420740878723,0.6830994743701521,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD25,4,58,0.19536571276173084,4.684857542736671,4.882713319450353,,,0.7815926310997362,-0.1978557767136824,1.2880322055488038,0.9961517604575036,0.7068259071206614,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD27,15,47,0.5804215122173008,4.437407745674007,5.007993330084192,,,0.08851298518741633,-0.5705855844101846,1.1168432617993287,0.9385574558254234,0.05497715836373928,,,52.266032226661615,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD28,12,50,0.07337063334281578,4.809979157504114,4.884341056180356,,,0.8360803385541203,-0.07436189867624154,1.1244280444596404,0.9868986161390784,0.8202315573173868,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD29,10,52,0.3709004496844288,5.182376191306104,4.809866168961656,,,0.2123858687816876,0.37251002234444813,0.783696910724135,1.0384212993610018,0.287058276122638,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD30,7,55,0.30290734077034165,5.14112063690014,4.835435604377568,,,0.5541971502366215,0.30568503252257173,1.254089290048312,0.9781787519176705,0.4533087212634908,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD31,4,58,0.043981288943388,4.828233192756587,4.87282534358691,,,0.9273776968868176,-0.04459215083032308,0.8726128504935186,1.0207832445660885,0.9324828170608496,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD32,3,59,1.073658960873874,5.878616649026012,4.8186602161354095,,,0.17467679711118414,1.0599564328906022,0.9092311011492843,0.9898177767204882,0.07466576032380232,,,52.266032226661615,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD34,19,43,0.065414111870757,4.915927577039593,4.849632063611974,,,0.8164063331891744,0.06629551342761884,1.0398873066072918,1.0019411385630266,0.8131105409158521,,,95.62388243943752,LUAD,GDSC2
Olaparib,1017,"PARP1, PARP2",Genome integrity,cnaLUAD35,5,57,0.00487326175158702,4.8654056771298135,4.8703469177792655,,,0.99336241490439,-0.004941240649452,1.2213960946465847,0.9974822320387112,0.9916982648216413,,,99.16982648216414,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,ARID1A_mut,3,58,0.04152831371129843,5.751541684939254,5.784908706799105,,,0.9643940619750816,-0.03336702185985185,1.1392519189394432,0.7891045288553293,0.9443209339450216,,,69.73268911477538,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,EGFR_mut,6,55,1.0597521726470795,6.514314493380265,5.703517147070625,,,0.00593624021956203,0.8107973463096414,0.47619880750123467,0.7864813100747657,0.0166360381225917,,,20.92986384202541,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,KDR_mut,3,58,0.4798520342454658,5.418687759636487,5.802125289142352,,,0.2556983243947646,-0.3834375295058648,0.42858003841109216,0.8089989770033056,0.42094841607670974,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,KRAS_mut,20,41,0.09440533566523152,5.732334463386668,5.808113189791038,,,0.73068559356795,-0.07577872640436834,0.7998618633884016,0.8040377963603662,0.7304767313833527,,,66.08926953083059,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,MGA_mut,3,58,0.19889535861506313,5.935077275374641,5.775415486604172,,,0.8626677095809758,0.15966178877046922,1.404587271930036,0.7731641513600909,0.7381237760018566,,,66.08926953083059,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,NF1_mut,3,58,0.13876239237052782,5.889231899782672,5.777786799134791,,,0.8659957475711942,0.11144510064788092,1.0006828053201962,0.7953141884812673,0.8155177327557177,,,66.08926953083059,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,RB1_mut,3,58,0.0993270113808492,5.707400649989521,5.787191863779264,,,0.8714703110457012,-0.0797912137897434,0.7418306271951031,0.8053906028605932,0.8673492438661324,,,66.71917260508712,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,RBM10_mut,3,58,1.12010734628959,6.614191914089486,5.7402888673603,,,0.2021406362068409,0.8739030467291861,0.8208006982982791,0.7787326195722426,0.06343215270300027,,,47.57411452725023,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,SMARCA4_mut,13,48,0.16706487057827615,5.677892238867842,5.81180689466425,,,0.6096703709573204,-0.13391465579640816,0.8328061845377701,0.7934013018216056,0.5951185482002308,,,64.39700421664367,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,STK11_mut,11,50,0.7902260669186054,5.2859996977285215,5.892666667483044,,,0.02032092506783689,-0.6066669697545217,0.69069504473315,0.7825003354488405,0.0209298638420254,,,20.92986384202541,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,SVEP1_mut,3,58,0.8976820133415467,5.110426401379028,5.818069842155669,,,0.01732123918117229,-0.707643440776641,0.2676498704279951,0.8004428285350375,0.13483005624461117,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,TP53_mut,50,11,0.23862450660896267,5.748841612397162,5.939749948118893,,,0.34764525433881843,-0.19090833572172983,0.8448268662286106,0.528257946747448,0.4764939201351733,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,U2AF1_mut,3,58,0.00105143886405543,5.784070997695896,5.783226156139279,,,0.9988856381397676,0.00084484155661712,0.9185950442145081,0.7991709465905984,0.998589109143244,,,71.32779351023171,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD1,37,24,0.06077794268765281,5.764062417391654,5.8128758585697815,,,0.8171552171115645,-0.0488134411781278,0.8065044433529763,0.7978558117565001,0.8174235882816855,,,66.08926953083059,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD2,5,56,0.4750253797800117,5.435901763007271,5.814282522038027,,,0.3680772036237472,-0.3783807590307564,0.8163702049252883,0.7950876573975908,0.312963445188935,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD3,10,51,0.26744227180568686,5.604507101304317,5.8183188046298575,,,0.3756950330255064,-0.21381170332554067,0.6450823876214177,0.8241926058727052,0.44242983833166954,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD5,4,57,0.2247970931603692,5.614754899917568,5.795093165780624,,,0.6752941659865763,-0.18033826586305768,0.7616428714790611,0.8043432151406534,0.665435710238651,,,64.39700421664367,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD6,5,56,0.5123152173168871,5.4091594679954245,5.8166702269498005,,,0.3338111249605345,-0.4075107589543761,0.8126709252951777,0.7941612323428915,0.2768306542416288,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD7,4,57,0.3200328524851432,5.54375616989442,5.800075532799793,,,0.6784441419606583,-0.2563193629053746,1.1088002152645906,0.781004226759632,0.5384796849911115,,,64.39700421664367,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD9,3,58,0.6801588762771388,5.269346443918187,5.809849839955367,,,0.3917362496784634,-0.5405033960371801,0.8630855435396726,0.7921645161897967,0.2553009564125089,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD10,9,52,0.29865506830980826,5.9866581534588885,5.7480655128468445,,,0.48840320586330266,0.238592640612044,0.9413319363380266,0.7741721899255356,0.4114382932725449,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD11,10,51,0.3316142865298016,6.004326139002805,5.739922914885056,,,0.35883497684892,0.26440322411774897,0.8043831092857181,0.7960438423857124,0.34154423677316603,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD12,4,57,0.10679847500250068,5.703110147817004,5.78889279750698,,,0.8373120187513765,-0.0857826496899765,0.7462227365735702,0.8061594979631086,0.8371307473905205,,,66.08926953083059,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD13,6,55,0.5009911058322253,5.424417387589227,5.82241501315692,,,0.20684520276303384,-0.397997625567692,0.6462815360342877,0.8067623529901109,0.24860414772817055,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD14,7,54,1.0016317377041837,5.105612179793939,5.871111940566824,,,0.0099551361459249,-0.7654997607728848,0.5615896877448232,0.7839011223281702,0.01547747860142449,,,20.92986384202541,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD15,7,54,0.19055500025652647,5.647982919094084,5.800804622509395,,,0.5478496887749666,-0.1528217034153112,0.5771507211034295,0.823576259924864,0.6369994202252685,,,64.39700421664367,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD16,7,54,0.02377117427031606,5.8001757325310495,5.7810759244712715,,,0.9572698227440727,0.01909980805977973,0.8654821809530661,0.7961635396566936,0.95301341790193,,,69.73268911477538,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD17,4,57,0.4896632262368192,5.418379209183129,5.808873916007604,,,0.28557238491971654,-0.390494706824474,0.592478743783646,0.8069898207214825,0.34766664794549706,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD18,6,55,0.12963896267018024,5.689419647979158,5.793505675659837,,,0.7240286324136278,-0.10408602768067876,0.638644767972142,0.816429896809229,0.764072155176412,,,66.08926953083059,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD19,6,55,0.3555176269563339,5.5271832901302975,5.811204187425167,,,0.338334831895341,-0.28402089729486857,0.6215962328837105,0.81335787664066,0.4116253536659229,,,63.70262828988447,LUAD,GDSC2
Veliparib,1018,"PARP1, PARP2",Genome integrity,cnaLUAD21,7,54,0.4212946444278746,6.080181534547502,5.74477887606173,,,0.43687371785589046,0.3354026584857719,1.03932762845684,0.763726636921215,0.298575920776675,,,63.70262828988447,LUAD,GDSC2
